"occurrenceID","measurementType","measurementValue","measurementUnit","measurementMethod"
"1b52508e-b89e-48d1-9efe-82b848f5d8dc","totalMass","7.34","g","field weigth"
"cab7edd0-0303-4157-a6ef-bb63de0832e4","totalMass","0.83","g","field weigth"
"a0935c77-2ce0-4d85-9ae9-ae5f96785f69","totalMass","0.64","g","field weigth"
"b7513a1a-f769-4681-909a-de4c55e5fcf0","totalMass","5.34","g","field weigth"
"8e7b13db-3e29-4def-8d63-635579fab5fc","totalMass","6.77","g","field weigth"
"0e81da2d-e0d4-43e0-b105-35629395775b","totalMass","2.51","g","field weigth"
"f9d092cc-362d-4708-a0bd-96c9f9d858c5","totalMass","6.72","g","field weigth"
"783661d4-1486-48a8-ba5a-3d0f1a2abf25","totalMass","3.02","g","field weigth"
"61e0713e-d9c9-4a5e-b089-3b182465bce9","totalMass","4.54","g","field weigth"
"b6eeefe3-6e0d-4763-a0ee-2797f4ec9836","totalMass","3.88","g","field weigth"
"335ad98f-35e6-48a4-8c2f-ead73d3df1b5","totalMass","9.24","g","field weigth"
"17814389-098a-49e7-925e-bdb76c0e0754","totalMass","2.07","g","field weigth"
"342d877b-0aab-4ff4-9edb-ceb6a22a2c38","totalMass","3.81","g","field weigth"
"8c1f8728-d2cc-40ef-8a82-c8895638008c","totalMass","4.82","g","field weigth"
"5e2eed25-2ca8-4665-bc19-0b502c467324","totalMass","1.4","g","field weigth"
"0e401c97-6c9b-42ab-986e-90b03fa57b5b","totalMass","6.84","g","field weigth"
"852a7026-0a0b-415d-9ca2-f8c2e0459726","totalMass","3.04","g","field weigth"
"05497c1d-a630-4236-a11a-5c0d607448be","totalMass","1.94","g","field weigth"
"74421654-c694-4995-acdb-6f9c5c13f1ab","totalMass","3.3","g","field weigth"
"631ab628-7931-4f76-a9da-332b89b00fc5","totalMass","3.79","g","field weigth"
"45b77836-a2b7-428b-bc6a-9a86310e564a","totalMass","4.74","g","field weigth"
"8b9c626b-fbc2-4249-a191-146c63396f2d","totalMass","3.67","g","field weigth"
"680bd411-f04f-44cc-a947-617f3de34638","totalMass","2.3","g","field weigth"
"bb648c38-e11d-4419-8fb8-1bbe93d70fa4","totalMass","3.77","g","field weigth"
"ef0034b6-fc73-40c4-b614-d5be33148e3f","totalMass","1.24","g","field weigth"
"a31e3ccc-897a-4b4c-a43a-8af8164bcbfc","totalMass","2.63","g","field weigth"
"9ea91d3a-991e-45c7-bbc9-d40bc158fd91","totalMass","3.06","g","field weigth"
"4c297429-1d40-4194-8e43-614f19521c1f","totalMass","2.75","g","field weigth"
"19ac5a5e-3288-43f4-bb1e-1cf43a9e8526","totalMass","3.67","g","field weigth"
"cabd5fde-56ee-4451-9af0-6297b43ae3a6","totalMass","1.23","g","field weigth"
"b77cd889-5909-4479-83f3-b431e7e5f791","totalMass","1.35","g","field weigth"
"b44b8386-e3df-4394-8f6a-17dae40c272d","totalMass","1.82","g","field weigth"
"9310b67b-82f2-4883-b4f9-2b235c0f9540","totalMass","1.22","g","field weigth"
"ee017091-e880-4c8e-a5fe-3d9fcd53fbd6","totalMass","2.49","g","field weigth"
"d8fa38f6-8ecb-405e-aa74-09fee7196f40","totalMass","14.705","g","field weigth"
"c5a37d4e-1dad-4e04-a7cc-953a9fdcbd84","totalMass","6.6","g","field weigth"
"f6ab12b3-9cf8-40b7-a991-903826be98db","totalMass","10.255","g","field weigth"
"5c81e3be-1245-4558-8bf0-14b95e5188b3","totalMass","6.635","g","field weigth"
"b61d93ed-3e91-4f0d-ae37-eb27d140c316","totalMass","5.525","g","field weigth"
"795297e3-8504-4904-a5af-0173a3241b24","totalMass","22.375","g","field weigth"
"14bcef0f-60ec-4f13-9769-eae6e960da23","totalMass","1190","g","field weigth"
"9d057443-5e86-4694-8c56-1f4cf88cd300","totalMass","920","g","field weigth"
"0b8b170a-9426-4571-b4a6-c12d54fc5743","totalMass","950","g","field weigth"
"782e2bd3-7282-4ac8-a2cd-8f30f4537dc0","totalMass","710","g","field weigth"
"cbe45266-cb58-44ea-b375-974e39e0597d","totalMass","850","g","field weigth"
"e65ef99a-a0e6-467c-b287-ae36ec218c84","totalMass","1080","g","field weigth"
"1ee90b21-0d87-45a1-ae50-dcc8b162e1d1","totalMass","1490","g","field weigth"
"dae09a8f-a3ab-4ff1-918a-00290d17d27f","totalMass","1060","g","field weigth"
"a4951d68-43ad-4db7-9505-ca1e7b2a0c4f","totalMass","550","g","field weigth"
"1ca6aa70-3e75-4a3e-9710-3f8c356c8340","totalMass","890","g","field weigth"
"cd542b75-0ccc-4cbc-a125-1727d211eabb","totalMass","910","g","field weigth"
"dbcdff51-a7cf-4402-9fb5-6192b3d3a95b","totalMass","790","g","field weigth"
"d09fbd72-5999-4f5b-9bd9-9ed6c722dc82","totalMass","920","g","field weigth"
"277684ae-48ad-4bfa-b7ee-ee1f442f4a4c","totalMass","930","g","field weigth"
"652d5915-6117-4822-9f9c-caf97b74ea16","totalMass","880","g","field weigth"
"48b2c5a1-307e-4c7c-8870-b25bef993a8a","totalMass","1080","g","field weigth"
"a2d87556-feb0-4f5a-b2aa-778080e740a9","totalMass","780","g","field weigth"
"f9b34f73-8d4a-4453-bcac-b1001ad18301","totalMass","1080","g","field weigth"
"99af80a2-529f-4cba-87f3-d4f87ad15578","totalMass","130","g","field weigth"
"b4a7a3cf-e2d1-46ca-877d-602ade158f47","totalMass","890","g","field weigth"
"5106aa25-cadf-4f51-a1c6-92d1138e8c36","totalMass","880","g","field weigth"
"d03fb699-616c-4193-964b-04d2331d8bb1","totalMass","1070","g","field weigth"
"fd94bf1d-dde3-4f73-b550-845a15d96213","totalMass","1060","g","field weigth"
"284b311e-1ed5-437d-bc19-197de20576e0","totalMass","950","g","field weigth"
"f85a7a77-d13e-42ac-8ad4-8f7f93a6b4b5","totalMass","485","g","field weigth"
"becb058b-5f46-4412-9e0a-f28bf82dc99e","totalMass","670","g","field weigth"
"9d6046ac-83ca-432c-b97f-8dcfdae09d2b","totalMass","9.53","g","field weigth"
"2c8566d6-f7cb-4ea6-b4e0-802d6ed4cc46","totalMass","19.47","g","field weigth"
"0bbe0443-f590-48da-a73d-41d798b43e28","totalMass","6.07","g","field weigth"
"c775e56b-8a52-4cd9-911a-f49057f7a10c","totalMass","5.66","g","field weigth"
"2eac6db3-75ba-469c-a076-a850d72615e0","totalMass","6.18","g","field weigth"
"f8b99f9b-bcba-4f47-9cfa-c500abe93ce9","totalMass","46","g","field weigth"
"b8749006-0abe-473c-873c-9e220b7f6151","totalMass","12.58","g","field weigth"
"ea703300-5884-49c4-9103-4fb673682e80","totalMass","27.06","g","field weigth"
"79436c9e-4fd7-434e-8f84-9d36cd886779","totalMass","37.02","g","field weigth"
"353cc1db-9aab-4ca8-9726-83ea3181c956","totalMass","29.9","g","field weigth"
"b3e7d367-578b-4c5b-8292-591c2b0a07b1","totalMass","25.69","g","field weigth"
"6c3ebaff-ed8d-4c39-bd09-ffb47462d9f8","totalMass","6.47","g","field weigth"
"a263ba0b-37c3-4e52-a89c-80dd3890345d","totalMass","9.71","g","field weigth"
"fe47ea47-b47c-4787-8116-d99c34934eac","totalMass","6.72","g","field weigth"
"fd9c056a-5edf-4048-a451-1870cabd67f5","totalMass","6.31","g","field weigth"
"f1e7bbad-1916-45d2-94c8-724bc839cce7","totalMass","5.51","g","field weigth"
"046fd25d-a4cb-4732-a888-0bcb6e83de1d","totalMass","8.58","g","field weigth"
"a2d2315a-b46c-4594-92bb-69cfc928151e","totalMass","11.5","g","field weigth"
"e69543c1-870b-4a35-b98d-123dd080ddc0","totalMass","16.02","g","field weigth"
"769f87f2-c70f-43ae-88b7-ef27d85095f4","totalMass","18.95","g","field weigth"
"cf9b7677-4a34-447d-8591-195b6252321b","totalMass","14.73","g","field weigth"
"8f1ddc6f-35e7-4081-a2a0-f6fe95fa0151","totalMass","41.47","g","field weigth"
"c1d3845f-ab8e-4573-bbd6-ec43066225e0","totalMass","21.7","g","field weigth"
"0b3f589a-33e9-4942-9fa3-6812f11e05ca","totalMass","10.41","g","field weigth"
"1f3fbc3e-3f86-408a-b862-44018053398a","totalMass","5.41","g","field weigth"
"b89d8b76-04c6-4fec-a7ea-0d3bbe8cedfb","totalMass","4.71","g","field weigth"
"7833d896-c9a9-4939-91a5-a93577fcb611","totalMass","17.79","g","field weigth"
"2971721c-30ca-4b9e-b7ee-918b3c52ecf7","totalMass","12.19","g","field weigth"
"fba637ab-010f-4a57-9478-1fc692d6f85b","totalMass","6","g","field weigth"
"d16253ee-3f94-4444-a44f-7ab882000912","totalMass","12.55","g","field weigth"
"5e2218f2-9239-421b-91b4-95df38c7c518","totalMass","9.41","g","field weigth"
"448033b6-e410-4d8c-944d-fbb2f02f57bd","totalMass","8.63","g","field weigth"
"e9552165-cf14-4b44-b979-c5578ebc20b3","totalMass","9.79","g","field weigth"
"a8419bed-7429-464f-9fc3-cde49963239c","totalMass","9.08","g","field weigth"
"7b2a1d2f-a94b-4a76-9ecd-aa4cd9fcc64c","totalMass","7.99","g","field weigth"
"a5a58b0e-88da-4116-bdd1-05ff6f4d86b7","totalMass","20.65","g","field weigth"
"6a253c65-524f-41b9-a105-374225123136","totalMass","19.74","g","field weigth"
"4ee99d4a-260d-4094-9936-513a9a35556a","totalMass","33.49","g","field weigth"
"ff0c78f5-4ac9-4373-8911-9ad256237775","totalMass","20","g","field weigth"
"797f9d1d-25cd-4a7f-84fb-941b4083694f","totalMass","11.29","g","field weigth"
"7dc3bedd-e3ac-4138-9c67-13b442818881","totalMass","4.93","g","field weigth"
"ef7f26fe-c25e-48cd-9455-6d921de9073b","totalMass","11.63","g","field weigth"
"7c36ff0a-732e-4c83-ae37-be16ca15aae6","totalMass","5.06","g","field weigth"
"98c22e45-1dc9-42ae-8eb3-b8106df0b8ec","totalMass","8.91","g","field weigth"
"5a7caa14-a89d-4d54-b8c9-8f924fee76bd","totalMass","56.27","g","field weigth"
"62038885-ba19-4c93-ac89-2f53f93764e0","totalMass","36.48","g","field weigth"
"79849b02-214c-4dc0-a02e-4c25c6ec1a49","totalMass","56.205","g","field weigth"
"2eedac2d-f0a6-45e7-8019-63ff03c7aabf","totalMass","14.815","g","field weigth"
"75308076-79d4-4c1a-a09a-f428b2f0eae2","totalMass","22.6","g","field weigth"
"80c89107-12f4-4203-bdf4-7e20db2b3446","totalMass","4.925","g","field weigth"
"9a2bfb72-0a70-43ee-a9ae-e76b639386d8","totalMass","13.485","g","field weigth"
"e29a0fbe-b11e-4660-a6d1-d3f8db990500","totalMass","15.535","g","field weigth"
"c4749b09-7961-4276-bcf5-7f1525ceaf82","totalMass","79","g","field weigth"
"ee6121ac-1750-43af-a714-e4648f48e6b3","totalMass","10.475","g","field weigth"
"11a2a4b4-bbdf-4b42-99bf-b508d8bd947d","totalMass","21.5","g","field weigth"
"ef6abf16-ecb6-48c1-9ab4-7a8b70772169","totalMass","7.025","g","field weigth"
"887893cc-c2fd-4374-a377-afc7fb264dd2","totalMass","10.09","g","field weigth"
"f0722c02-080c-44ef-8f47-b2f6cbc7b9db","totalMass","16.43","g","field weigth"
"972b093b-6e0d-4d96-bbb4-eaeca4b36b0a","totalMass","10.895","g","field weigth"
"1a9772b2-a601-464b-883e-db37eff83143","totalMass","6.665","g","field weigth"
"cc543720-224e-4c2b-9f63-e0188671abaa","totalMass","7.74","g","field weigth"
"b3b5d8d4-04d3-446f-a62f-3cca970dc3ce","totalMass","7.83","g","field weigth"
"55e652ea-5194-4432-ba88-3699df1222f8","totalMass","9.72","g","field weigth"
"60c55b61-f44c-4bea-a096-7ec5598872e7","totalMass","9.62","g","field weigth"
"14362852-35b5-490c-923e-1fb9af93d6b2","totalMass","4.34","g","field weigth"
"00ab8b6d-542f-4255-b251-3faed6b3f182","totalMass","3.655","g","field weigth"
"20a3e76d-172c-4524-9f9e-6197543c25bc","totalMass","6.965","g","field weigth"
"ae3d5f0a-eb03-4f5c-8bb8-867f51b6a93b","totalMass","3.945","g","field weigth"
"9ff5c203-042e-4fe2-9fc3-beb0ddae28f0","totalMass","3.235","g","field weigth"
"460ef3ea-1fff-43b3-85fa-1e59cb2e586f","totalMass","13.65","g","field weigth"
"09ee3610-94d2-40af-991a-68d165195e38","totalMass","10.8","g","field weigth"
"e3231aab-db2e-43a4-9c86-d160fecfda70","totalMass","5.6","g","field weigth"
"3f97e13b-be62-426b-8e83-8d848db28798","totalMass","9.8","g","field weigth"
"dd4986d7-1ed9-46e8-b55f-5250c4c1aec2","totalMass","3.87","g","field weigth"
"d27d84da-31ac-4380-9644-483b68e72eb2","totalMass","32.88","g","field weigth"
"f864122c-9d51-4510-82fa-017e8675f039","totalMass","700","g","field weigth"
"439be322-771b-4ce9-9ec1-efbeaed4d36e","totalMass","379","g","field weigth"
"e4bad02c-78b7-4698-badd-e56ad60118dd","totalMass","10.47","g","field weigth"
"cd68eb04-d669-458f-9c4b-be8857ec3659","totalMass","302","g","field weigth"
"6dd97efa-8656-452a-8795-f8000a2ca6f1","totalMass","4.17","g","field weigth"
"70c843fb-6043-451d-998e-a6889e9e90c7","totalMass","10.18","g","field weigth"
"f887844d-8c6e-49bf-baa2-70ac1b787e8d","totalMass","15.25","g","field weigth"
"d497d2c4-eb98-475e-936a-de46cdb2b846","totalMass","12.12","g","field weigth"
"b7ac8aa3-ade7-4f3f-a0d9-747fdae4b63e","totalMass","3808","g","field weigth"
"f0b2872f-ba7b-4db4-96be-1a401f0053bb","totalMass","9.6","g","field weigth"
"b734bbee-93ee-4703-9d55-dca4b0d7f7d8","totalMass","11.7","g","field weigth"
"3379d5f1-60bf-4620-8e3a-5a6480de8dce","totalMass","12.7","g","field weigth"
"b5031479-54cc-4b77-9a91-e28e1734e9e7","totalMass","11.23","g","field weigth"
"2aaa8dac-31d8-4faf-85f1-5f3a88049e7e","totalMass","6.5","g","field weigth"
"6c872e7a-3c07-45d9-b032-1ced5cc2f265","totalMass","9.415","g","field weigth"
"8fe44a28-eb99-4c59-aa96-d250c6fd2721","totalMass","9.79","g","field weigth"
"f60e8d83-9b75-4c6b-aa15-f6e68b940fa5","totalMass","13.94","g","field weigth"
"e4a178d0-34ad-4956-b765-a78a97a4de7e","totalMass","7.445","g","field weigth"
"e2168f9c-2a44-43a8-81cf-1d95de2877b2","totalMass","5.21","g","field weigth"
"553978ed-1470-4e79-abfc-1e8c7f7e9b98","totalMass","9.84","g","field weigth"
"9071938f-63f4-49c1-80b4-8e6531e6f280","totalMass","15.26","g","field weigth"
"285970e0-4789-414c-a174-e4ade1f48126","totalMass","12.145","g","field weigth"
"40255460-676d-489e-9605-3fa51ce4c69d","totalMass","5.705","g","field weigth"
"aa879a88-5427-4f2b-bbd1-16055093ae94","totalMass","9.045","g","field weigth"
"5048c049-5cdb-4694-bfb1-e0a6668c92a1","totalMass","4.78","g","field weigth"
"a9457c7f-63c1-490b-b666-50a4d20dc5bd","totalMass","12.555","g","field weigth"
"85372a1f-00a8-4a29-9fce-32d365b3e035","totalMass","13.765","g","field weigth"
"33f368c4-0641-4eea-b42a-cc14a9a91902","totalMass","11.8","g","field weigth"
"7eceee5c-2a73-448e-92f5-e85bdb426ed0","totalMass","11.575","g","field weigth"
"f80c7375-abda-4c1a-9dca-974c3a7bff76","totalMass","9.155","g","field weigth"
"b680f2bd-f287-4ea7-a94f-8a9876ac29a2","totalMass","10.775","g","field weigth"
"d0071753-7e5f-4e0c-b4ac-94da88aad90e","totalMass","7.54","g","field weigth"
"83aeec67-6055-43aa-811d-d9ad5f606f96","totalMass","5.695","g","field weigth"
"aaf5c87b-650c-4603-b7a6-21d5c3d36cf8","totalMass","4.405","g","field weigth"
"bcd6670a-2127-4120-931d-08194120f746","totalMass","4.77","g","field weigth"
"790ac444-a1a3-4812-92dd-009d53ee24c3","totalMass","5.16","g","field weigth"
"080308b9-ba9a-4f59-8300-e34a53da35b2","totalMass","17.56","g","field weigth"
"e3d29152-9c9a-4b80-92b4-b52a343d7159","totalMass","92","g","field weigth"
"d3476565-a3b5-4e22-826b-c3b4d5684e38","totalMass","98","g","field weigth"
"4c6df58c-a15c-44b3-aeb7-032e3264b732","totalMass","14.34","g","field weigth"
"466de1d1-34f0-42ed-a896-bcfed7736580","totalMass","9.025","g","field weigth"
"8642bf60-4309-434b-8d3f-5447efee5538","totalMass","3.47","g","field weigth"
"38984a59-fcc8-415f-bc96-a42661d2cde0","totalMass","6.005","g","field weigth"
"6adae94e-fa84-41b9-9db9-f3b144df4119","totalMass","9.62","g","field weigth"
"50b873a9-b5af-42c4-9cea-a543663c7dfb","totalMass","9.075","g","field weigth"
"5f7b0f77-a6f9-4f56-ab4d-700280f30f43","totalMass","6.3","g","field weigth"
"e5363f23-4f53-4c54-901a-07263bf90a01","totalMass","9.165","g","field weigth"
"8021bfd1-1531-44dc-b43a-d094004152e8","totalMass","801","g","field weigth"
"079ea51f-41fc-43e8-8466-c144a70a4e7d","totalMass","402","g","field weigth"
"449a39af-42ba-4ae6-88fd-955fad248eb7","totalMass","615","g","field weigth"
"7a35ccf7-4577-45e7-b1dc-734939f568ff","totalMass","20.81","g","field weigth"
"4f621813-2863-4c45-808c-869d9c350751","totalMass","69.43","g","field weigth"
"dc4b42f8-7ed3-43b6-a620-31f7583aa54f","totalMass","31.77","g","field weigth"
"83ae57e7-0ecd-4dbf-aec5-e1924b6e24dc","totalMass","15.29","g","field weigth"
"31dcdf82-45f7-4239-9a3a-0c209440b245","totalMass","10.29","g","field weigth"
"6990a013-c7a6-4948-971c-c5bd04483374","totalMass","4.34","g","field weigth"
"55200e04-b699-49a2-b99e-323e37dab937","totalMass","4.45","g","field weigth"
"af877d51-ffcf-45be-b546-d9a554baff49","totalMass","13.8","g","field weigth"
"3904183f-0474-4fc6-9f35-9431e84e4ada","totalMass","12.42","g","field weigth"
"96b20bab-8b5c-4c53-a4c6-757770c804a8","totalMass","4.76","g","field weigth"
"5c759cfa-2717-46f9-8767-97f20fa7154a","totalMass","9.62","g","field weigth"
"1d69c9ab-088f-4b51-8a10-5cfbca27f6a4","totalMass","5.61","g","field weigth"
"03122d26-be66-4895-8bca-d363a4ca085c","totalMass","5.75","g","field weigth"
"6c4dd1c3-b822-4cd5-aa4c-2d35a10df4c4","totalMass","5.21","g","field weigth"
"a56aceda-3162-4f20-a5d6-62f572996691","totalMass","17.82","g","field weigth"
"0bd7debc-a876-4d6a-9da8-0247060a029a","totalMass","172","g","field weigth"
"f125b7a0-307f-49a4-8fe1-a8b11266648f","totalMass","160","g","field weigth"
"a7bcbed3-8132-4d6b-a659-913b08767b56","totalMass","33.385","g","field weigth"
"eb2c4055-2130-4db3-932c-4b0ee7f8df93","totalMass","13.725","g","field weigth"
"73ae2a63-84bf-4cfd-878a-8eadec9d679a","totalMass","11.87","g","field weigth"
"c2e65830-b966-4a37-a52b-25ef9ba6ca2e","totalMass","15.53","g","field weigth"
"3919052a-b218-447d-9f84-e49a4463298c","totalMass","9.095","g","field weigth"
"b1eb9699-652b-4ac7-800a-6df1c0d922e6","totalMass","14.67","g","field weigth"
"876ed62e-e20a-4ca5-948a-776a909a8c60","totalMass","18.64","g","field weigth"
"4807ed3f-29d7-4794-a45d-def4fe11b5c9","totalMass","21.47","g","field weigth"
"fb87dddd-7114-43b2-b403-a9a4a084485f","totalMass","11.895","g","field weigth"
"8566af95-3d3c-49a1-9729-66ca37fea11f","totalMass","18.24","g","field weigth"
"38666c1b-75ce-46a2-b6f8-4fd56c73153f","totalMass","903","g","field weigth"
"69149ea0-a31a-4d7e-8bf1-8e7dcf91cc18","totalMass","8.99","g","field weigth"
"b1a3e3f2-b800-475c-b954-03638bc9e07d","totalMass","8.42","g","field weigth"
"ba474bdf-f6ce-446c-9cbb-222035196c0d","totalMass","4.19","g","field weigth"
"d563e152-51d3-406c-bc2d-c52b3433ce1d","totalMass","17.54","g","field weigth"
"fb3b65bb-ca5e-4d4b-8d3f-aa57d886d5b4","totalMass","3.53","g","field weigth"
"3961b81b-636e-45b4-bb5b-917e63b78f68","totalMass","9.46","g","field weigth"
"94713c66-7a2c-4188-9a2b-c1690c628bd2","totalMass","58.45","g","field weigth"
"344da25f-5a01-4ca8-8e80-61c9aeba1b7d","totalMass","9.38","g","field weigth"
"c41c12c8-3f8c-4259-b1cd-aaee52b4f165","totalMass","4.25","g","field weigth"
"cd50d788-a758-47c1-becd-01fb3c9f69d2","totalMass","5.12","g","field weigth"
"ca59d8d1-cbb8-430e-8b61-0bbbf75627ac","totalMass","9.09","g","field weigth"
"c0c9e198-b3c3-43aa-87f6-e3e06e29876f","totalMass","13.42","g","field weigth"
"6bfb85b1-0590-4c02-b3b3-0d25c10f6076","totalMass","10.62","g","field weigth"
"85999b01-ba98-4870-9125-a80b64c4039e","totalMass","14.29","g","field weigth"
"7dc4f0b4-d263-40d4-8aa1-7908d163017c","totalMass","4.98","g","field weigth"
"78778f45-379e-42de-8fa0-5c99b1a5b706","totalMass","4.07","g","field weigth"
"b52f6ad9-c2a2-4e79-8663-c162e2fd261c","totalMass","3.61","g","field weigth"
"f4600d39-946e-412d-b2a0-bc46aaaf9545","totalMass","4.8","g","field weigth"
"7101e61c-8b9d-4afd-804a-e9efe664aed5","totalMass","5.11","g","field weigth"
"58ef3464-efa2-4624-ad04-3c1047227baa","totalMass","7.24","g","field weigth"
"5763c799-dacb-4a64-b796-8b1c568ac64a","totalMass","7.27","g","field weigth"
"765f655e-f5f5-45e2-be0e-a3a8b498abcd","totalMass","6.85","g","field weigth"
"1f7e48cc-eb2e-4549-bdd1-129e79c18d17","totalMass","7.43","g","field weigth"
"a71c36c1-92fc-40fc-8b31-822d1a67b1dc","totalMass","7.74","g","field weigth"
"cf4ca661-e3bd-422d-9700-5acebd7cc72b","totalMass","8.95","g","field weigth"
"deeefeaf-6229-4437-9bae-6becf252fb42","totalMass","9.88","g","field weigth"
"c792ad6e-f3a3-45c8-a99f-b0b9005d9ebb","totalMass","622","g","field weigth"
"8ee3cca7-f691-4416-8570-728c3d9bbd3d","totalMass","470","g","field weigth"
"ee36b0db-0042-4142-9e15-04dd7211ae8d","totalMass","348","g","field weigth"
"d9e116ad-1c61-4b24-b64c-ae85823732ef","totalMass","610","g","field weigth"
"5c433771-b0ed-433e-8694-b0bf0613e6ef","totalMass","620","g","field weigth"
"cb4e2af9-d670-440d-9717-16da0ef076c6","totalMass","631","g","field weigth"
"5ddd845e-8347-4952-8397-bdc430a744d9","totalMass","166","g","field weigth"
"f700e723-2c2a-4054-83d8-feb3001643b8","totalMass","858","g","field weigth"
"88461ecc-0621-4cd3-b2b0-92aae798385e","totalMass","480","g","field weigth"
"4c0cb1d1-12a2-4b88-a276-548bfcad5e9e","totalMass","533","g","field weigth"
"ec492d42-d0ce-476e-9ef5-9eb737fbccd3","totalMass","482","g","field weigth"
"5c5ae93d-ba6e-4a2b-bfb1-567c7294e538","totalMass","11.65","g","field weigth"
"b930f158-bb9b-4204-93ff-a25762cf7ac6","totalMass","2.7","g","field weigth"
"0ec574f5-1556-4f27-a2b5-8f6b3cf49d1b","totalMass","6.77","g","field weigth"
"3f7f5be9-3eaa-48f0-85b8-9dbf72166e19","totalMass","19.03","g","field weigth"
"71bd333f-fc36-4c87-ada8-961fd05ce47b","totalMass","7.28","g","field weigth"
"b50f9366-9e66-4344-a487-0fc693aa1611","totalMass","4.38","g","field weigth"
"ddacc6df-9d7c-4f71-989a-8ec78ab8f7f7","totalMass","8.95","g","field weigth"
"32a82e1d-fb3e-4f4a-b6bd-dcb45eb15f28","totalMass","4.39","g","field weigth"
"66f775b6-770a-46a3-b521-d82ec9226f37","totalMass","86.7","g","field weigth"
"47f156eb-15a2-44c9-9ffc-57d4f1601f80","totalMass","9.18","g","field weigth"
"e1198651-0e49-4a95-bbd5-f6f7d8187e3c","totalMass","9.29","g","field weigth"
"bed7948c-b3f1-498a-a972-8cbf97c635ac","totalMass","7.63","g","field weigth"
"93b0aa0f-4ba7-4663-b4ab-ad7d30f9dc0e","totalMass","8.35","g","field weigth"
"72d79fe1-16ba-4a94-86c2-719991058e5d","totalMass","9.17","g","field weigth"
"84c352d8-b942-47b8-9e76-9b2b703fd6da","totalMass","4.59","g","field weigth"
"e311d9be-74b6-40cf-b574-a131b9f5f8bf","totalMass","6.17","g","field weigth"
"3d8d02a6-dae6-4e7e-8413-ca080f747a36","totalMass","29.6","g","field weigth"
"26a18545-a0c1-46eb-b417-b36f947efeb3","totalMass","11.32","g","field weigth"
"62b73f4c-7611-43eb-b02e-f9ebffe401ee","totalMass","13.67","g","field weigth"
"8070b760-ac4b-4526-b976-efe6bd5643df","totalMass","3.05","g","field weigth"
"9461345e-c117-4154-b14b-9474a85501a5","totalMass","10.52","g","field weigth"
"590a3a45-e232-4392-9095-2a089889c8eb","totalMass","9.29","g","field weigth"
"c55b3508-a863-4cd0-861b-1aadd4946be7","totalMass","19.82","g","field weigth"
"24293f5e-4427-452c-b9f6-d2a3b05b1c20","totalMass","21.09","g","field weigth"
"bdb17880-c45b-43fb-a03d-e2e588d1a282","totalMass","23.71","g","field weigth"
"50517ac5-e368-4be8-a80f-4bf0048c44c3","totalMass","51.47","g","field weigth"
"fed50dc6-04c7-421d-9a86-dccac1d100b1","totalMass","11.48","g","field weigth"
"1689e214-6cdf-4190-b4a0-5258690f6b0c","totalMass","19.68","g","field weigth"
"2206c3c1-a3be-43bf-8b15-fbe87fe607f6","totalMass","19.15","g","field weigth"
"846ea9d0-6464-4057-9da0-0dae8070bdbb","totalMass","17.02","g","field weigth"
"73c871ef-724d-4101-a212-81303bdbc103","totalMass","11.68","g","field weigth"
"7f14f84d-732b-4f4c-8525-69700a1f05f1","totalMass","21.78","g","field weigth"
"f8bc4cca-d1de-48e0-9ed8-988d64a8b438","totalMass","9.06","g","field weigth"
"c88456b4-ae1a-491b-ad28-3d59b20614ee","totalMass","69.37","g","field weigth"
"277565d3-31ef-4665-9a43-4e1bab3e5c87","totalMass","1003","g","field weigth"
"2e44b100-915e-47a4-bfd9-8ad92592a62e","totalMass","9.33","g","field weigth"
"3dac72f4-f86e-47f2-a154-c0279ce9f181","totalMass","9.88","g","field weigth"
"d163f878-7e21-43f1-9198-95dc5f17bd67","totalMass","3.69","g","field weigth"
"144e9ccc-68a8-4b18-8af0-f9f9479db280","totalMass","11.61","g","field weigth"
"c7428460-f1ea-42a1-8451-af885a3c6b8e","totalMass","3.57","g","field weigth"
"9b2548f5-3c45-4ddf-84e9-a7850c6e26d5","totalMass","4.65","g","field weigth"
"8f7b3288-3320-4111-ab07-bc5b41ea8536","totalMass","9.34","g","field weigth"
